,azimuthal_amplitude,azimuthal_amplitude_good,azimuthal_amplitude_good2,chi2,chi2_alt,complexity,complexity2,dip,dip2,dt,dt_error,linearity,linearity2,n_data,network,p_val,phi,phi_error,red_chi2,rsquared,st_lat,st_lon,standard_error,station,variance_ratio,left_or_right
39,"[array([ 0.43881537,  0.12147383,  0.09841229,  0.19010942,  0.02451698,
        0.16657929,  0.09206423,  0.35382048,  0.05068736,  0.01245264])]","[array([ 1.3101089 ,  0.3055073 ,  0.6208181 ,  0.96710085,  0.31658032,
        0.32248107,  0.05690238,  0.74154476,  0.0630076 ,  0.59880998])]","[array([ 0.41410859,  0.85459905,  0.69305398,  0.20060529])]",63.3066944175,824.686587338,0.9671008467059999,0.44682963919,0.305507295549,0.414108593029,1.2618553026000001,0.0673459801487,0.620818098657,0.8545990466429999,163.0,FR,2.4039748849299996e-89,166.950063962,1.64566724671,0.39320928209600003,0.352563155744,46.044786,5.571813,-0.289851639758,OG35,1.2462043514299999,-1.0
40,"[array([ 0.52770944,  0.02891959,  0.07628844,  0.32751419,  0.10373025,
        0.050138  ,  0.14946932,  0.10481063,  0.23815942,  0.19647584])]","[array([ 1.00718807,  0.00397706,  0.14873933,  1.11375651,  0.41946898,
        0.5878508 ,  0.83145382,  0.17303011,  0.63010949,  0.12265513])]","[array([ 0.80127688,  0.95338701,  0.84654227,  0.20140975])]",43.5318230201,559.259476411,1.1137565115299999,0.523976008953,0.003977061570869999,0.801276881425,1.68167458871,0.140929817505,0.148739331084,0.953387009333,83.0,FR,3.7738098819299997e-72,168.170379904,1.7120993346000002,0.537429913829,0.579512412884,46.154234,6.220211,1.73922902374,OG02,1.8890254396500001,-1.0
41,"[array([ 0.8224224 ,  0.1924044 ,  0.62837191,  0.43153275,  0.11807084,
        0.28531838,  0.4443463 ,  0.16098609,  0.40444293,  0.30100071])]","[array([ 0.06015313,  1.13685504,  0.44413561,  1.6770299 ,  0.282151  ,
        0.22713077,  0.72481234,  0.72697532,  0.37072067,  1.05312803])]","[array([ 1.28128937,  0.45375942,  0.87020311,  0.29745712])]",39.849009441199996,40.8130501645,1.6770299024200002,0.583830116116,1.13685504207,1.2812893668799998,0.949665740419,0.24085050744699998,0.444135608465,0.453759419208,43.0,IV,0.523027975411,166.111258961,7.311257390610001,0.971927059541,0.20053116559,43.523579999999995,11.24579,0.776591747555,OSSC,1.1164909304100001,1.0
42,"[array([ 0.52255508,  0.00853826,  0.71093661,  0.33180196,  0.0744829 ,
        0.01035415,  0.55696327,  0.41661379,  0.3208475 ,  0.06018306])]","[array([  1.25802901e+00,   1.34875878e-01,   1.49918055e+00,
         5.52732896e-01,   3.86176127e-01,   3.57787724e-01,
         5.57999264e-01,   6.15454751e-01,   2.48281759e-01,
         9.19206684e-05])]","[array([ 0.02790348,  1.0412332 ,  0.15369417,  0.28630915])]",1.376957705,12.9402987612,0.552732895978,0.220001660949,0.134875878281,0.027903476622599996,1.52052119216,0.0474861585334,1.4991805491499999,1.04123319969,40.0,GU,0.999973036509,125.152593906,0.8098617438429999,0.036235729078900006,0.9553396743889999,44.045,10.757,1.07268649799,POPM,0.823519945608,1.0
43,"[array([ 0.70542226,  0.19273361,  0.11512216,  0.00846774,  0.20487267,
        0.20809644,  0.36235102,  0.38068165,  0.54235926,  0.353479  ])]","[array([ 1.0883065 ,  0.69391982,  0.13642777,  0.59924011,  0.46916031,
        0.91351697,  0.32923023,  1.0822362 ,  0.81443501,  0.7466996 ])]","[array([ 0.50023684,  1.12987074,  0.28950182,  0.57692487])]",66.7674275422,499.545037603,0.59924011273,0.43321334641000003,0.6939198165009999,0.500236836796,1.4615605630200001,0.0552737635064,0.136427766164,1.12987074075,205.0,IV,8.43229307941e-27,84.2966232224,1.14801608462,0.328903583952,0.729637138418,46.4075,13.354000000000001,1.06965580129,PTCC,2.80109851178,1.0
44,"[array([ 0.25412798,  0.04343531,  0.26623595,  0.34761063,  0.37129059,
        0.58581047,  0.0214345 ,  0.40147343,  0.37343162,  0.16961271])]","[array([ 0.00524424,  0.41569526,  0.67618183,  0.15988759,  1.23589009,
        1.47975261,  0.08435179,  1.05210728,  1.24945878,  0.33321995])]","[array([ 0.17990338,  0.91472717,  0.75741592,  0.91423791])]",75.2015981496,137.998604569,0.15988759283,0.8358269164830001,0.41569525694,0.179903376358,1.5745908030000002,0.0682178073244,0.676181833291,0.9147271721529999,215.0,IV,0.9999864184720001,62.22672931,0.9489985714920001,0.353059146242,0.726425339026,45.6468,11.0721,0.844580278529,ROVR,2.62659828788,1.0
45,"[array([ 0.66164844,  0.02340372,  0.56024765,  0.11012317,  0.14584906,
        0.07239738,  0.36057332,  0.14524   ,  0.00258991,  0.31627533])]","[array([ 1.21325803,  0.21318064,  1.08717271,  0.54306145,  0.33342633,
        0.24609444,  0.88542228,  0.41772885,  0.19509617,  0.75492045])]","[array([ 0.51958015,  0.74719513,  0.57783545,  0.13152022])]",14.779031916400001,155.698101766,0.543061451549,0.35467783344899995,0.213180643849,0.519580151378,1.20459443517,0.032465760540299995,1.0871727053799998,0.7471951288330001,179.0,GU,0.884851097526,129.890882699,0.795524422088,0.08349735546,0.832107061559,44.92083,6.790830000000001,0.490732214653,RRL,2.54339910899,1.0
46,"[array([ 1.06570413,  0.02747564,  0.73122245,  0.16502437,  0.04019084,
        0.16045894,  0.31695388,  0.15321841,  0.19784297,  0.46996704])]","[array([ 1.85197941,  0.04357943,  1.17073359,  0.14939196,  0.26906538,
        0.15660348,  0.88379941,  0.33789239,  0.53560142,  0.86418849])]","[array([ 0.00133145,  0.97484317,  0.00971089,  0.66557078])]",59.9265433387,213.736719784,0.149391962863,0.33764083444700005,0.0435794297062,0.0013314492419700002,1.22114313278,0.0349315073679,1.17073358982,0.974843174946,335.0,CH,0.9999999542799999,31.3304827754,1.1260036005399998,0.179959589606,0.471389176432,46.36335,7.29938,0.134201097826,SENIN,1.03831756139,-1.0
47,"[array([ 0.16262552,  0.19750047,  0.31695912,  0.55113296,  0.0676322 ,
        0.304364  ,  0.3437768 ,  0.07472553,  0.19244573,  0.02779419])]","[array([ 0.14014433,  0.41475259,  0.0437929 ,  0.74474674,  0.13039482,
        0.46549083,  0.46953086,  0.23440916,  0.33172575,  0.03752477])]","[array([ 0.87871476,  0.30771012,  0.183936  ,  0.12931941])]",117.828581406,420.705524761,0.744746738308,0.15662770657199998,0.41475258535,0.878714757803,0.869318860093,0.13344930178,0.04379290403990001,0.307710117462,137.0,IV,7.685889719169999e-31,166.12620898,3.6446784328300006,0.8728043067100001,0.265371730137,43.255,12.94057,0.757127815619,SNTG,0.990733149557,1.0
48,"[array([ 0.70704696,  0.15561108,  0.54669856,  0.21332382,  0.02643375,
        0.32643356,  0.08576338,  0.11785679,  0.28726472,  0.19202293])]","[array([ 1.62974827,  0.31535892,  1.03755949,  0.95119096,  0.38186052,
        0.93060676,  0.19040566,  0.64615752,  0.70343732,  0.34315416])]","[array([ 0.57285585,  0.71528915,  0.49317616,  0.45963114])]",62.080308756099996,34.247731185300005,0.951190963095,0.476403649398,0.315358918344,0.5728558505470001,1.1074519252200001,0.079568212771,1.03755949216,0.7152891493469999,131.0,GU,1.0,20.0114649106,2.43483470339,0.481242703536,0.327071907956,45.8753,7.8685,0.738929447561,SATI,1.0212627809700001,1.0
49,"[array([ 0.04976544,  0.03744262,  0.66626844,  0.13493577,  0.88749346,
        0.54590233,  0.43182157,  0.92622689,  0.08567764,  0.00130354])]","[array([ 0.13086802,  0.15542571,  0.96959944,  0.08216719,  1.11091974,
        0.83217362,  0.27097218,  1.24111896,  0.18564655,  0.12532198])]","[array([ 0.0857895 ,  1.12405104,  0.03159147,  0.61242149])]",142.513318849,420.215909207,0.08216719020280001,0.32200648324000003,0.155425708451,0.085789500086,1.5925692741,0.040471406051400004,0.969599443617,1.12405103503,448.0,IV,0.8137837261149999,70.1316971829,0.64950653721,0.319536589347,0.7819831312469999,46.2601,12.7104,0.451733679208,STAL,0.5459601539810001,1.0
50,"[array([  8.08706121e-01,   3.11189575e-02,   5.18867305e-01,
         1.30376056e-01,   1.90840674e-01,   2.30795914e-04,
         4.22252783e-01,   3.12863544e-01,   2.82369847e-01,
         4.09039214e-01])]","[array([ 1.53216184,  0.33713987,  0.70983772,  0.86629612,  0.64640772,
        0.75892424,  0.92298474,  0.24152307,  0.23673087,  1.27094849])]","[array([ 0.16134518,  0.70953105,  0.32052141,  0.59279085])]",26.125864610100002,123.06473973700001,0.8662961234409999,0.45665613077100004,0.337139867115,0.161345179047,1.0596782842,0.05523912669099999,0.7098377165620001,0.709531052962,141.0,FR,0.8451279930969999,118.195528293,1.95646777164,0.187955860504,0.108887031304,43.986000000000004,7.5532,1.2274763855500002,SAOF,1.66309765403,1.0
51,"[array([ 0.91828414,  0.09423193,  0.8229923 ,  0.32970883,  0.03669753,
        0.0249767 ,  0.63549614,  0.43664685,  0.51135162,  0.5176081 ])]","[array([ 1.18738668,  0.16978927,  1.0896275 ,  0.41309352,  0.00802491,
        0.13576641,  0.92447186,  0.70590834,  0.86836296,  0.73257322])]","[array([ 0.07391222,  0.76354203,  0.07255111,  0.49330763])]",235.82602341900002,1530.59640243,0.413093518322,0.282929368277,0.169789272375,0.0739122167329,1.2480532040799999,0.0449470004802,1.08962750434,0.763542034398,541.0,CH,1.5171868095399996e-95,39.6612297569,1.0116739247700002,0.43752508983099997,0.48117407670900003,46.66488,7.62418,1.5774372451700003,WIMIS,3.62212926874,-1.0
52,"[array([ 0.60526963,  0.0108187 ,  0.19621705,  0.35112053,  0.04996387,
        0.04773534,  0.08059922,  0.32236702,  0.03283304,  0.39605978])]","[array([ 0.09479432,  0.79083651,  0.44970499,  0.44966786,  0.37450201,
        0.28478921,  0.08145451,  1.50620444,  0.95194865,  0.70921748])]","[array([ 0.62568704,  1.99358814,  0.69492555,  0.2462005 ])]",17.5047000752,969.513874642,0.44966786103100004,0.470563027874,0.7908365138079999,0.625687036907,1.88068394506,0.0738851091664,0.449704986084,1.9935881356599998,79.0,IV,6.910353893599999e-154,179.023489567,1.2791293631799998,0.227333767211,0.913914147702,43.55846,12.41991,0.0422950320481,APEC,1.14605505508,1.0
53,"[array([ 0.16185288,  0.17660962,  0.41989962,  0.48631411,  0.07562663,
        0.29209788,  0.27759708,  0.23002115,  0.22846914,  0.17473341])]","[array([ 0.53021047,  0.50143733,  0.39630605,  0.72621762,  0.02319302,
        0.40480982,  0.30550104,  0.64145847,  0.42018829,  0.42281894])]","[array([ 0.28376826,  0.1934231 ,  0.31446836,  0.00160869])]",114.51355445600001,236.775513135,0.726217622394,0.158038522555,0.501437333642,0.283768264209,0.741796434512,0.153495339817,0.396306053077,0.19342309659499998,119.0,IV,5.641194734430001e-10,147.54856661899998,4.36436620183,0.978748328687,0.166488046844,43.1979,12.3536,0.30855234031100004,ATTE,1.1218965356000001,1.0
54,"[array([ 0.47384903,  0.04992717,  0.75575841,  0.14715775,  0.31271914,
        0.52926929,  0.23287883,  0.71503398,  0.01870394,  0.50590283])]","[array([ 1.91213457,  0.1629795 ,  1.83664788,  0.42684768,  0.95895837,
        1.20016779,  0.14086782,  1.79218491,  0.31231974,  1.27046008])]","[array([ 0.07782991,  1.28575246,  0.41073273,  0.60264464])]",17.5123508228,337.976391658,0.426847676027,0.506688683376,0.16297949919500002,0.077829914644,1.3997310898100002,0.0621641065381,1.8366478827300001,1.28575245615,86.0,IV,7.11112687728e-32,42.6530954228,1.7579208908099997,0.208480366939,0.706547931245,46.47616,10.37218,1.4985729071,BRMO,1.86554685657,1.0
55,"[array([ 0.43462023,  0.00625858,  0.57801092,  0.07552063,  0.42281666,
        0.40619913,  0.0850279 ,  0.4261697 ,  0.36775609,  0.03340588])]","[array([ 0.66306521,  0.1656392 ,  1.07299242,  0.03904462,  1.08013599,
        0.94992058,  0.11118107,  1.06596456,  0.58954956,  0.30518629])]","[array([ 0.3141198 ,  0.83241501,  0.61672799,  0.83861219])]",60.0771092162,6605.28256857,0.0390446238443,0.7276700882420001,0.165639197086,0.314119800314,1.63009419043,0.0384070859983,1.07299242041,0.832415007774,375.0,ST,0.0,58.184456196199996,0.455884209241,0.161064635968,0.819576095701,45.8808,11.1884,1.4594100947100002,DOSS,2.51005570768,1.0
56,"[array([ 0.3652381 ,  0.08635722,  0.53922188,  0.11155617,  0.44099705,
        0.4263913 ,  0.05734904,  0.46846567,  0.17661302,  0.0629863 ])]","[array([ 0.77180488,  0.2616667 ,  1.12761878,  0.45151955,  0.88081961,
        0.8792142 ,  0.09135209,  1.00866104,  0.26111599,  0.13968973])]","[array([ 0.09795831,  0.75673083,  0.1427049 ,  0.55916288])]",42.1182348965,918.438995045,0.451519546009,0.350933889419,0.26166670146800003,0.0979583083715,1.234948898,0.028603741992299998,1.12761877885,0.756730831319,330.0,GR,3.846717181989999e-57,62.7227432564,0.658495163703,0.128409252733,0.824119016977,48.1639,11.2768,0.165277252927,FUR,2.36457846762,-1.0
57,"[array([ 1.26914093,  0.2313259 ,  0.46150223,  0.33490253,  0.49839423,
        0.05154527,  0.56065096,  0.57691493,  0.05277764,  0.72970531])]","[array([ 1.86271184,  0.60167014,  0.6249302 ,  0.85853093,  0.93144223,
        0.1895006 ,  1.11881535,  0.90575501,  0.03295613,  1.22508958])]","[array([ 0.26035786,  0.85536538,  0.33747745,  0.62017752])]",107.906152121,222.373972747,0.858530931963,0.478827482508,0.601670135765,0.26035786107700004,1.0370198378,0.0473568823255,0.62493019926,0.8553653763519999,271.0,FR,0.984419892959,94.4745153525,2.57934227912,0.401138111972,0.0249634731966,42.5602,2.4171,0.024667676076599997,FILF,2.1944179241,-1.0
58,"[array([ 0.54751521,  0.17967615,  0.22050427,  0.28131904,  0.17579968,
        0.43258108,  0.40011247,  0.19179476,  0.49460084,  0.43263991])]","[array([ 0.95900508,  0.46035511,  0.323815  ,  0.95783349,  0.40086732,
        1.06662236,  0.71957647,  0.42556524,  0.85149597,  0.75442534])]","[array([ 0.3505878 ,  0.63047269,  0.44755479,  0.48555156])]",90.5447389687,597.214931,0.9578334873469999,0.466553177269,0.460355107256,0.350587797786,1.13713494971,0.043668247244100004,0.32381499993900004,0.630472692168,336.0,GR,5.0747301659400004e-17,89.5182091832,1.0731310508299998,0.27109203284,0.585032913766,49.655208,11.359444,1.11637928944,GRA2,0.782010719481,-1.0
59,"[array([ 0.65938532,  0.20231252,  0.29422535,  0.3842834 ,  0.21506848,
        0.457596  ,  0.30435314,  0.2506036 ,  0.42784102,  0.49035797])]","[array([ 1.12271561,  0.20595491,  0.57485069,  0.79047254,  0.47924816,
        0.93657235,  0.6879076 ,  0.44135605,  0.70409729,  0.72934679])]","[array([ 0.20097721,  0.68902558,  0.42219598,  0.61006483])]",86.9378460036,242.250521668,0.7904725394869999,0.51613040667,0.205954905209,0.200977209994,1.19293448122,0.041407432931499996,0.574850685026,0.689025580579,375.0,GR,0.9999999823710001,89.842351597,0.9633944510089999,0.23307733513,0.620443857381,49.762204,11.318695,1.41056443666,GRA3,1.0140659033,-1.0
60,"[array([ 0.47322598,  0.0710551 ,  0.04029996,  0.18550965,  0.32400848,
        0.60390078,  0.27045099,  0.34771277,  0.05382788,  0.43352389])]","[array([ 0.90967732,  0.01429817,  0.0723104 ,  0.29985485,  0.87181764,
        1.02409538,  0.66527072,  0.74631211,  0.10487723,  0.57532536])]","[array([ 0.01171512,  0.92956711,  0.18514468,  0.867993  ])]",126.879735934,3618.81583866,0.299854849036,0.526568841388,0.0142981684313,0.0117151234699,1.3708939788799999,0.0444841694924,0.07231039706299999,0.929567109971,381.0,GR,0.0,81.9330845575,0.9196495994700001,0.334775028851,0.685822431392,48.890174,11.585822,-0.228312772291,GRC3,2.1374245676099997,-1.0
61,"[array([ 0.52360918,  0.13535211,  0.15902967,  0.22058224,  0.28037657,
        0.42995845,  0.25603672,  0.37970433,  0.23407971,  0.36655378])]","[array([ 0.89253099,  0.19611777,  0.34401567,  0.6131968 ,  0.4829624 ,
        0.83494077,  0.53531984,  0.58343822,  0.432697  ,  0.55643517])]","[array([ 0.05761463,  0.48242037,  0.15887468,  0.39876191])]",52.9820149784,167.294236208,0.613196797115,0.278818296686,0.19611776682799997,0.0576146252557,0.975315690583,0.0271481360599,0.34401566995800004,0.482420368881,412.0,GR,1.0,88.9418847669,0.808904105098,0.129224426777,0.697905757685,49.086746000000005,11.526272,0.26118573263,GRC4,1.11270060264,-1.0
62,"[array([ 0.72899012,  0.1657284 ,  0.20343365,  0.27214393,  0.26299175,
        0.64152917,  0.38461375,  0.3794949 ,  0.36091827,  0.50131274])]","[array([ 1.43651917,  0.49320038,  0.50944056,  0.85138776,  0.36774983,
        1.06157247,  0.6844611 ,  0.53161827,  0.82127581,  0.89528792])]","[array([ 0.30618147,  0.81230249,  0.3136352 ,  0.4717555 ])]",65.1317420741,1053.57963734,0.851387757674,0.39269534651199994,0.493200382939,0.306181474478,1.2385004176999999,0.0302262970544,0.509440556387,0.8123024922300001,414.0,GR,1.37235933559e-57,89.2941768042,0.74181879315,0.158086752607,0.65374491033,49.565403,11.435871,0.863212566365,GRA4,0.8323538530140001,-1.0
63,"[array([ 0.40390788,  0.00321106,  0.40236487,  0.17934456,  0.11234486,
        0.21155959,  0.25216939,  0.11659168,  0.00640841,  0.1955424 ])]","[array([ 0.31509598,  0.00089603,  0.71185664,  0.38771935,  0.35907817,
        0.4321452 ,  0.57968609,  0.12623879,  0.30367925,  0.20529408])]","[array([ 0.01340479,  0.34822537,  0.21096489,  0.19126806])]",82.08890386430001,66.74541186229999,0.387719352698,0.20111647358800003,0.0008960273019119999,0.013404789801399999,0.808598408276,0.0650006416396,0.7118566388420001,0.348225370426,192.0,GU,1.0,121.257622883,2.4582534257799997,0.43204686244400003,0.5020321610549999,44.6071,9.2926,0.9784282728489999,GORR,1.28202553509,1.0
64,"[array([ 0.9514415 ,  0.07790824,  0.40302763,  0.1736585 ,  0.28325779,
        0.26593629,  0.34920362,  0.0189889 ,  0.00916076,  0.41140318])]","[array([ 1.33376253,  0.20323885,  0.60838118,  0.57426924,  0.55520387,
        0.51626919,  0.7725992 ,  0.17386512,  0.14927088,  0.6757541 ])]","[array([ 0.10081686,  0.54299457,  0.14760405,  0.40152599])]",146.670251093,153.957925182,0.574269240986,0.274565020249,0.203238849036,0.100816863209,0.8171979386370001,0.0348299888374,0.6083811823899999,0.54299457358,392.0,FR,1.0,108.472295821,2.54670138978,0.376077566906,0.026087087193200003,44.184,7.05,1.0958501425700002,ISO,1.00521435537,1.0
65,"[array([ 0.61355732,  0.16433517,  0.12200826,  0.13142527,  0.09597492,
        0.13718015,  0.20145204,  0.00255292,  0.18865755,  0.47295759])]","[array([ 0.64708265,  0.05411246,  0.07514423,  0.14686617,  0.14522033,
        0.27514422,  0.47318267,  0.03096642,  0.10113323,  0.74878977])]","[array([ 0.52502749,  0.48094763,  0.07945289,  0.26903903])]",81.6542780493,197.009921095,0.14686617143,0.174245960359,0.054112458754599996,0.525027492987,0.9033689656110001,0.123220014543,0.07514422985069999,0.48094763306,97.0,IV,5.94535244428e-09,176.056884573,4.681147847,0.8595187163079999,0.345079860537,43.610822999999996,12.580583,0.10003272778200001,NARO,0.8832310124349999,1.0
66,"[array([ 0.32624244,  0.12218425,  0.28707842,  0.03452939,  0.35302868,
        0.37920133,  0.10788631,  0.45001435,  0.03902548,  0.17216515])]","[array([ 0.77069706,  0.8091973 ,  1.17818964,  0.00292421,  0.7634649 ,
        0.91898632,  0.0539912 ,  1.34230331,  0.41828616,  0.66548997])]","[array([ 0.75807228,  1.25550778,  0.50926662,  0.47498445])]",30.756132907399998,202.917667142,0.0029242125931,0.49212553473000004,0.8091973047200001,0.7580722770649999,1.48440210527,0.0690239796996,1.17818964442,1.25550777846,118.0,FR,1.45125069538e-06,167.874968773,1.53306274444,0.265139076788,0.816495459561,45.06951,5.806072,1.2422261286799998,OGS3,2.45058520147,-1.0
